"tweet_id","dataset","major","minor","tokens_n"
"965960901718261761","leg_follower","0","0","21"
"974381498827714561","leg_follower","0","0","11"
"982751437485756416","leg_follower","0","0","14"
"984597235030810630","leg_follower","0","0","6"
"986740549167263744","leg_follower","0","0","14"
"1001532882597371904","leg_follower","0","0","11"
"961448889378361345","leg_follower","0","0","13"
"974361233494339586","leg_follower","0","0","14"
"961369615363293184","leg_follower","0","0","15"
"994718472839024642","leg_follower","0","0","4"
"957138374657298433","leg_follower","0","0","20"
"991301795124334592","leg_follower","0","0","22"
"955545976865017857","leg_follower","0","0","14"
"983382496497745921","leg_follower","0","0","10"
"955927544594944001","leg_follower","0","0","19"
"959500947511635973","leg_follower","0","0","4"
"977811326398599173","leg_follower","0","0","12"
"979761335243288576","leg_follower","0","0","6"
"978488043899445250","leg_follower","0","0","7"
"955441906535796737","leg_follower","0","0","14"
"991775217260228608","leg_follower","0","0","12"
"999339078184194049","leg_follower","0","0","6"
"993649925098475520","leg_follower","0","0","17"
"953166599401467904","leg_follower","0","0","14"
"954730666335326208","leg_follower","0","0","12"
"957994130726146048","leg_follower","0","0","8"
"989331024994881536","leg_follower","0","0","15"
"953019043249668096","leg_follower","0","0","5"
"989869938188808194","leg_follower","0","0","18"
"998753262386982912","leg_follower","0","0","24"
"991837837342396417","leg_follower","0","0","14"
"958561685920473089","leg_follower","0","0","17"
"989329201173073920","leg_follower","0","0","9"
"998296466325102592","leg_follower","0","0","4"
"998530728773214208","leg_follower","0","0","8"
"993678394205376513","leg_follower","0","0","14"
"988072499412914177","leg_follower","0","0","13"
"998249974084206592","leg_follower","0","0","24"
"961024650137493504","leg_follower","0","0","11"
"971815171302789122","leg_follower","0","0","16"
"995846279526801408","leg_follower","0","0","7"
"994268438053797888","leg_follower","0","0","8"
"951463275321085955","leg_follower","0","0","12"
"953311006377340928","leg_follower","0","0","8"
"959312333184016384","leg_follower","0","0","5"
"991755607983075328","leg_follower","0","0","14"
"975772978142101504","leg_follower","0","0","15"
"954352610135494656","leg_follower","0","0","11"
"969639492456984576","leg_follower","0","0","7"
"994251414128943104","leg_follower","0","0","25"
"955673521400811520","leg_follower","0","0","15"
"994737124602761216","leg_follower","0","0","12"
"998250983720476672","leg_follower","0","0","8"
"9.75579E+17","leg_follower","0","0","8"
"1000724108852809729","leg_follower","0","0","12"
"980083737181507584","leg_follower","0","0","5"
"965790343118643201","leg_follower","0","0","20"
"1002661894405029888","leg_follower","0","0","13"
"993671540137918465","leg_follower","0","0","34"
"971443233413828608","leg_follower","0","0","7"
"952318514383253504","leg_follower","0","0","6"
"963613511061573632","leg_follower","0","0","21"
"957325354791723008","leg_follower","0","0","19"
"974336351138209792","leg_follower","0","0","8"
"989987032444362752","leg_follower","0","0","9"
"998285392871862275","leg_follower","0","0","5"
"996386298834415616","leg_follower","0","0","8"
"996560857889828865","leg_follower","0","0","10"
"948358507966873600","leg_follower","0","0","5"
"966082557711405057","leg_follower","0","0","13"
"971025454839795712","leg_follower","0","0","9"
"993968248327753740","leg_follower","0","0","17"
"957965945615634433","leg_follower","0","0","4"
"997555629983191041","leg_follower","0","0","8"
"991383532638523392","leg_follower","0","0","11"
"995736749363089408","leg_follower","0","0","13"
"995444429472362497","leg_follower","0","0","7"
"951255087753711616","leg_follower","0","0","22"
"969441375086366720","leg_follower","0","0","5"
"980207396374138880","leg_follower","0","0","11"
"969413258447736834","leg_follower","0","0","5"
"987080931906342913","leg_follower","0","0","11"
"968580140384038913","leg_follower","0","0","14"
"975502468472766464","leg_follower","0","0","15"
"981219053707714560","leg_follower","0","0","9"
"996517596336832512","leg_follower","0","0","6"
"954111439257657347","leg_follower","0","0","13"
"980523899854118912","leg_follower","0","0","16"
"958764816088387586","leg_follower","0","0","4"
"999988467529478144","leg_follower","0","0","14"
"978147140382978048","leg_follower","0","0","11"
"995888711991812097","leg_follower","0","0","9"
"1000738945859235840","leg_follower","0","0","25"
"980623131067940864","leg_follower","0","0","5"
"973952142212939776","leg_follower","0","0","24"
"992589825441173504","leg_follower","0","0","5"
"955224152801193984","leg_follower","0","0","17"
"962107523292647429","leg_follower","0","0","12"
"985202268717928448","leg_follower","0","0","6"
"981824069531291648","leg_follower","0","0","5"
"965948026643795968","leg_follower","0","0","11"
"962159448990146560","leg_follower","0","0","25"
"985666008269688844","leg_follower","0","0","18"
"976921516024745985","leg_follower","0","0","9"
"991086652746534912","leg_follower","0","0","10"
"996506795026894851","leg_follower","0","0","8"
"998735557281959937","leg_follower","0","0","6"
"996223833433456640","leg_follower","0","0","9"
"983491259183652864","leg_follower","0","0","12"
"971020037049012226","leg_follower","0","0","8"
"960172781827706880","leg_follower","0","0","5"
"998177210199691264","leg_follower","0","0","12"
"953354110404710400","leg_follower","0","0","10"
"984099952300355585","leg_follower","0","0","10"
"965022025151590400","leg_follower","0","0","9"
"996056667317039105","leg_follower","0","0","13"
"965047049963167744","leg_follower","0","0","19"
"981501646936117248","leg_follower","0","0","17"
"964968323996938241","leg_follower","0","0","12"
"951591581425037312","leg_follower","1","107","10"
"969337853439332354","leg_follower","1","100","11"
"","leg_follower","1","100","9"
"961436029407449088","leg_follower","1","100","8"
"974721000502947840","leg_follower","1","105","9"
"955770723515105280","leg_follower","1","107","13"
"969829450408976384","leg_follower","1","108","20"
"948298294933024769","leg_follower","1","100","21"
"972107313464135680","leg_follower","1","103","21"
"980904653645807616","leg_follower","1","107","19"
"993093482356109314","leg_follower","1","107","27"
"977512684319944704","leg_follower","1","107","24"
"974713913710469120","leg_follower","0","0","8"
"961432688208044033","leg_follower","0","0","20"
"987697214335127553","leg_follower","1","105","8"
"1006347510493822976","leg_follower","1","103","13"
"1002744692205731841","leg_follower","1","107","21"
"954586934231302145","leg_follower","1","105","15"
"949446327502426112","leg_follower","1","107","26"
"986793069667340288","leg_follower","1","107","19"
"955411312644943873","leg_follower","1","105","12"
"987334810933841920","leg_follower","1","107","15"
"986319426596233216","leg_follower","1","107","15"
"957000476805009408","leg_follower","1","101","9"
"949517829581299714","leg_follower","1","103","8"
"961680833215188993","leg_follower","2","202","17"
"981633241529683969","leg_follower","2","201","30"
"974659402757279745","leg_follower","2","202","5"
"967910199171444737","leg_follower","2","202","19"
"984132062234886144","leg_follower","2","202","9"
"952245223928815616","leg_follower","2","202","14"
"994719565061017600","leg_follower","2","201","20"
"981176757981274112","leg_follower","2","207","14"
"989893963145535488","leg_follower","2","201","17"
"954963467202695168","leg_follower","2","202","11"
"997223545364254722","leg_follower","2","201","20"
"994993339568189441","leg_follower","2","207","6"
"972220661425954818","leg_follower","2","201","13"
"994305742411829250","leg_follower","2","207","10"
"955879654832967687","leg_follower","2","202","22"
"954415374157611008","leg_follower","2","208","17"
"995097259632201728","leg_follower","2","201","16"
"988093857370853376","leg_follower","2","202","17"
"976199344914182144","leg_follower","2","206","21"
"979190465324077056","leg_follower","2","201","23"
"1000356041593380864","leg_follower","2","207","15"
"991821365534654464","leg_follower","2","201","22"
"966044295982714885","leg_follower","2","201","25"
"985154304972648448","leg_follower","2","208","19"
"990685861653241856","leg_follower","2","202","23"
"951853428799692800","leg_follower","2","201","16"
"989494591589056512","leg_follower","2","207","11"
"990809256394817536","leg_follower","2","201","22"
"1000370944744001537","leg_follower","2","202","16"
"949519739751157760","leg_follower","2","202","7"
"966511278570266624","leg_follower","2","206","4"
"973250366467866626","leg_follower","2","201","22"
"959882148302999554","leg_follower","2","201","15"
"962449590174838784","leg_follower","2","201","7"
"991650713045434368","leg_follower","2","201","6"
"985603020548435968","leg_follower","2","201","13"
"949344663197990912","leg_follower","2","202","5"
"965044093385609216","leg_follower","2","202","12"
"953260221757042688","leg_follower","2","207","9"
"971426597839495169","leg_follower","0","0","7"
"955451237893394435","leg_follower","2","207","24"
"952972302236479489","leg_follower","2","201","20"
"985979180251672577","leg_follower","2","201","21"
"955473971490693122","leg_follower","2","208","16"
"984882095817482241","leg_follower","2","208","11"
"976904741803323393","leg_follower","2","208","12"
"953476663760900096","leg_follower","2","208","22"
"959079494345678848","leg_follower","2","201","27"
"963923729465126913","leg_follower","2","201","13"
"960688966243700736","leg_follower","2","206","6"
"951517897427386368","leg_follower","2","205","11"
"993697845692661760","leg_follower","2","202","28"
"972612313432973312","leg_follower","2","207","18"
"982475619765227520","leg_follower","2","207","12"
"965209941777747969","leg_follower","2","202","8"
"977319775348183046","leg_follower","2","208","5"
"951298229173456896","leg_follower","2","205","26"
"987052489995378688","leg_follower","2","201","17"
"988393149964877824","leg_follower","2","201","18"
"972924318744219653","leg_follower","2","201","17"
"992183899869532160","leg_follower","2","202","12"
"971920600188051456","leg_follower","0","0","14"
"955277567258447872","leg_follower","2","208","17"
"990386463337517059","leg_follower","2","202","11"
"981335182056796160","leg_follower","2","201","10"
"969999105400459265","leg_follower","2","207","20"
"963100806793789440","leg_follower","2","201","18"
"992084320704716803","leg_follower","2","207","13"
"978100452834209792","leg_follower","2","206","18"
"1000547851762589696","leg_follower","2","201","15"
"964880396579205120","leg_follower","2","208","20"
"994704027056267264","leg_follower","2","201","19"
"952349698391707648","leg_follower","3","331","10"
"975062396266950656","leg_follower","3","325","20"
"956538967066796032","leg_follower","3","341","12"
"976642164569632768","leg_follower","3","399","13"
"974123722146693121","leg_follower","3","341","17"
"982206369007779841","leg_follower","3","334","12"
"997220927174623232","leg_follower","3","331","10"
"948716150594023424","leg_follower","3","332","4"
"955118511663341569","leg_follower","3","301","20"
"991041091930591232","leg_follower","3","333","19"
"985320116169551872","leg_follower","3","301","6"
"984039982955401216","leg_follower","3","334","10"
"998578372300034049","leg_follower","3","399","16"
"956715874089689090","leg_follower","3","334","22"
"948263468314124288","leg_follower","3","341","20"
"994335646734045186","leg_follower","3","324","21"
"983004718183088128","leg_follower","3","332","9"
"996105163285913600","leg_follower","3","334","6"
"966763630166355969","leg_follower","3","331","16"
"997843171638956032","leg_follower","4","405","12"
"996041995889111040","leg_follower","4","403","10"
"963904617632403456","leg_follower","5","505","23"
"982694502249857024","leg_follower","5","504","13"
"957082898951294976","leg_follower","5","504","13"
"986775971960360961","leg_follower","5","505","13"
"983707610808537089","leg_follower","5","502","8"
"992846904781430789","leg_follower","5","501","23"
"963816434399940608","leg_follower","5","502","15"
"977732558187388928","leg_follower","6","601","12"
"1006361183903977472","leg_follower","6","607","11"
"986971644391575552","leg_follower","6","602","16"
"1002199524302098432","leg_follower","6","601","12"
"1000813706941526019","leg_follower","6","607","17"
"990222034771894273","leg_follower","6","607","18"
"993509178588180480","leg_follower","6","601","11"
"955863654842421249","leg_follower","6","601","11"
"989862369605042177","leg_follower","6","602","19"
"955121793651675136","leg_follower","6","602","12"
"968629423120441344","leg_follower","6","601","21"
"972494689701052417","leg_follower","6","602","15"
"989638137667256321","leg_follower","6","602","14"
